index,word,value
0,,0
283,ferguson,-0.6931471805599453
92,symonds,-0.6931471805599453
25,economic,-0.8523740461192126
125,mobility,0.0
230,washington,-0.1399039469838557
6,dc,-0.1399039469838557
253,white,0.17328679513998632
227,house,0.17328679513998632
28,pathways,0.18325814637483104
39,prosperity,0.18325814637483104
52,meeting,0.18325814637483104
56,challenge,0.18325814637483104
113,preparing,0.18325814637483104
101,at,-0.34657359027997264
250,http//www,-0.34657359027997264
216,whitehouse,-0.6931471805599453
302,gov/the-press-,0.18325814637483104
287,young,0.18325814637483104
155,americans,0.18325814637483104
58,21st,0.18325814637483104
266,century,0.18325814637483104
296,cambridge,0.0
199,ma,0.0
301,office/2013/12/04/remarks-president-economic-mobility,0.18325814637483104
172,harvard,0.10216512475319815
34,graduate,0.18325814637483104
63,school,0.10216512475319815
193,education,-0.06729444732424258
72,oecd,-1.791759469228055
193,education,-0.626381484247684
88,glance,0.0
72,oecd,-1.791759469228055
289,paris,-0.34657359027997264
272,schweinhart,0.0
246,montie,-0.6931471805599453
5,xiang,-0.6931471805599453
136,barnett,-0.6931471805599453
108,organization,-0.10136627702704111
25,economic,-0.25290022791961997
178,cooperation,0.0
167,development,-0.05578588782855243
100,belfield,-0.6931471805599453
62,nores,-0.6931471805599453
275,lifetime,0.13515503603605478
295,effects,-0.09589402415059363
286,high/scope,0.13515503603605478
3,perry,0.17328679513998632
9,preschool,0.17328679513998632
292,study,0.07192051811294521
84,age,0.17328679513998632
8,ypsilanti,0.0
23,high/,0.0
72,oecd,-1.791759469228055
192,divided,0.10216512475319815
145,stand,0.18325814637483104
85,inequality,-0.03646431135879092
87,scope,0.18325814637483104
7,press,0.10216512475319815
131,rising,-1.0986122886681098
289,paris,0.0
108,organization,-0.10136627702704111
25,economic,-0.25290022791961997
178,cooperation,0.0
167,development,-1.6094379124341003
162,solow,-0.6931471805599453
185,correspondence,0.0
177,percent,0.0
46,journal,0.07192051811294521
25,economic,-0.25290022791961997
198,perspectives,0.17328679513998632
260,243-248,0.17328679513998632
72,oecd,-1.791759469228055
72,oecd,-0.10136627702704111
120,skills,0.07192051811294521
140,outlook,0.17328679513998632
294,results,0.17328679513998632
152,survey,0.13515503603605478
137,adult,0.13515503603605478
120,skills,0.0
289,paris,0.0
108,organization,-0.10136627702704111
25,economic,-0.25290022791961997
241,sparks,0.17328679513998632
139,success,0.17328679513998632
154,yields,0.17328679513998632
165,early,0.17328679513998632
261,gains,0.17328679513998632
178,cooperation,-0.34657359027997264
167,development,-0.4581453659370775
18,i3,0.0
169,evaluation,-0.20273255405408222
193,education,-0.626381484247684
257,week,0.0
91,november,-0.6931471805599453
67,parsons,-0.6931471805599453
63,school,0.10216512475319815
40,class,0.10216512475319815
163,social,-0.03646431135879092
126,system,0.18325814637483104
95,stephens,0.18325814637483104
156,nobels,0.13515503603605478
147,national,0.0
234,greatness,0.13515503603605478
59,wall,-0.6931471805599453
19,functions,0.13515503603605478
277,american,-0.09589402415059363
4,society,0.0
172,harvard,0.07192051811294521
157,street,0.17328679513998632
46,journal,0.07192051811294521
164,october,0.17328679513998632
193,education,-0.2824326201290679
41,review,0.13515503603605478
244,297-318,0.13515503603605478
64,stiglitz,-0.6931471805599453
47,price,0.13515503603605478
85,inequality,-0.23104906018664842
276,todays,0.13515503603605478
305,petrilli,-0.6931471805599453
78,scull,-0.6931471805599453
277,american,0.06757751801802739
96,achievement,0.030386926132325763
192,divided,0.11552453009332421
4,society,0.11552453009332421
153,endangers,0.1831020481113516
183,future,0.11552453009332421
176,york,-1.9459101490553135
186,international,-0.5493061443340549
180,perspective,0.0
230,washington,-0.06729444732424258
6,dc,-0.06729444732424258
141,thomas,0.18325814637483104
86,norton,0.18325814637483104
74,company,0.18325814637483104
110,fordham,0.0
269,institute,-0.34657359027997264
122,turner,-0.6931471805599453
133,hoxby,-0.6931471805599453
222,expanding,0.0
83,college,-0.20273255405408222
207,project,0.0
173,atlas,0.0
221,trends,-0.1702752079219969
247,global,-0.09589402415059363
111,data,0.13515503603605478
128,opportunities,0.18325814637483104
215,high-achieving,0.18325814637483104
274,low,0.18325814637483104
36,income,0.10216512475319815
225,students,0.04462871026284196
176,york,-0.1399039469838557
269,institute,0.0
186,international,-0.10136627702704111
193,education,-0.1399039469838557
132,siepr,0.13515503603605478
259,discussion,0.13515503603605478
249,paper,0.13515503603605478
119,12-014,-0.6931471805599453
168,stanford,-0.20273255405408222
202,ca,0.0
168,stanford,0.10216512475319815
269,institute,0.04462871026284196
25,economic,-0.15769147207285406
284,policy,0.18325814637483104
117,research,0.10216512475319815
251,provasnik,-0.6931471805599453
285,kastberg,-0.6931471805599453
98,ferraro,-0.6931471805599453
42,lemanski,-0.6931471805599453
303,roey,-0.6931471805599453
129,jenkins,-1.0986122886681098
188,highlights,0.0
181,timss,0.0
116,census,-0.34657359027997264
233,bureau,-0.20273255405408222
36,income,0.0
71,poverty,0.13515503603605478
205,health,-0.09589402415059363
203,mathematics,0.13515503603605478
48,science,0.0
96,achievement,-0.1702752079219969
43,fourth-,0.13515503603605478
174,insurance,0.13515503603605478
106,coverage,0.13515503603605478
230,washington,-0.626381484247684
6,dc,-0.626381484247684
116,census,-1.3862943611198906
82,eighth-grade,0.18325814637483104
225,students,0.04462871026284196
186,international,-0.03646431135879092
112,context,0.18325814637483104
233,bureau,0.10216512475319815
101,at,-0.34657359027997264
250,http//www,-0.34657359027997264
116,census,-1.3862943611198906
37,gov/newsroom/,-0.6931471805599453
118,nces,0.0
148,2013-009,0.0
230,washington,-0.626381484247684
6,dc,-0.626381484247684
65,department,-0.20273255405408222
248,releases/archives/income_wealth/cb13-165,0.0
11,html,-0.6931471805599453
193,education,-1.9459101490553135
2,patent,0.13515503603605478
12,trademark,0.13515503603605478
288,office,-0.09589402415059363
200,patents,-0.6931471805599453
10,puma,-0.6931471805599453
184,bell,-0.6931471805599453
238,cook,-0.6931471805599453
22,heid,-0.6931471805599453
69,broene,-0.6931471805599453
129,jenkins,-1.0986122886681098
90,country,0.17328679513998632
102,state,0.17328679513998632
79,year,0.17328679513998632
278,types,0.17328679513998632
230,washington,-0.626381484247684
6,dc,-0.626381484247684
99,mashburn,-0.6931471805599453
94,downer,-0.6931471805599453
194,grade,0.0
57,follow-up,0.0
281,government,0.13515503603605478
243,printing,0.13515503603605478
288,office,-0.09589402415059363
101,at,-0.34657359027997264
250,http//www,-0.34657359027997264
158,head,0.1831020481113516
195,start,0.1831020481113516
197,impact,0.11552453009332421
292,study,0.11552453009332421
217,final,0.1831020481113516
134,report,0.0
31,opre,0.13515503603605478
134,report,-0.23104906018664842
121,uspto,0.13515503603605478
54,gov/web/offices/ac/ido/oeip/taf/cst_all,-0.6931471805599453
179,htm,-0.6931471805599453
293,2012-45,-0.6931471805599453
230,washington,-0.06729444732424258
6,dc,-0.06729444732424258
