index,word,value
0,,0
229,give,0.13515503603605478
164,rise,0.13515503603605478
297,violence,-0.2824326201290679
186,implement,-0.6931471805599453
24,cost,-0.6931471805599453
95,lasting,0.13515503603605478
193,solutions,0.13515503603605478
254,reduce,0.13515503603605478
297,violence,-0.06729444732424258
82,deliver,0.10216512475319815
251,justice,0.04462871026284196
236,taking,0.18325814637483104
88,action,0.18325814637483104
271,genuine,-0.6931471805599453
141,combat,0.0
181,corruption,-0.20273255405408222
96,government,-0.6931471805599453
275,armed,0.13515503603605478
297,violence,-0.2824326201290679
117,inse-,0.13515503603605478
92,ensure,0.0
157,inclusive,0.0
216,raise,0.0
204,awareness,0.0
21,curity,0.0
120,destructive,0.0
133,participation,0.0
284,times,0.0
243,community,-0.6931471805599453
207,impact,0.0
169,countrys,0.13515503603605478
280,devel-,0.0
300,realities,0.0
297,violence,-0.626381484247684
135,freedom,0.11552453009332421
68,express,0.1831020481113516
76,views,0.1831020481113516
172,opment,0.11552453009332421
79,affecting,0.1831020481113516
219,economic,0.11552453009332421
196,importance,0.0
263,peaceful,-0.20273255405408222
144,private,0.17328679513998632
16,public,0.0
118,growth,0.17328679513998632
149,resulting,0.17328679513998632
191,societies,-0.20273255405408222
217,identify,0.0
56,guaranteed,-0.6931471805599453
159,long-standing,0.0
299,grievances,0.0
153,pursue,-0.6931471805599453
185,people,-0.34657359027997264
155,communities,0.0
19,sdgs,0.13515503603605478
110,daily,0.13515503603605478
245,life,0.0
91,contribute,0.0
213,decisions,0.0
297,violence,-0.626381484247684
100,forms,0.0
18,affect,-0.20273255405408222
247,lives,0.0
8,exercise,0.0
306,right,0.0
282,hold,0.13515503603605478
126,pervasive,0.0
207,impact,-0.20273255405408222
7,laws,-0.34657359027997264
15,policies,0.0
77,elected,-0.20273255405408222
270,officials,-0.20273255405408222
191,societies,-1.0986122886681098
297,violence,-0.626381484247684
70,affects,0.0
259,applied,0.0
230,form,0.0
286,account,-0.6931471805599453
8,exercise,-0.20273255405408222
306,right,-0.20273255405408222
168,childrens,0.0
71,health,0.13515503603605478
280,devel-,0.0
274,discrimination,-0.6931471805599453
134,disputes,-0.6931471805599453
135,freedom,-0.20273255405408222
5,information,0.0
172,opment,-0.20273255405408222
3,well-being,0.0
0,resolved,-0.6931471805599453
246,share,0.0
285,opinion,0.0
266,ability,0.0
99,thrive,0.0
26,functioning,0.0
73,political,0.0
77,elected,-0.20273255405408222
170,representatives,0.0
232,trauma,0.0
293,weak-,0.0
251,justice,-0.34657359027997264
309,systems,0.0
301,ens,0.13515503603605478
197,social,0.0
113,inclusion,0.0
264,change,0.0
298,promote,0.0
302,national,0.0
63,local,0.13515503603605478
161,institu-,0.13515503603605478
113,inclusion,-0.20273255405408222
234,respect,0.0
226,lack,0.13515503603605478
112,access,0.13515503603605478
251,justice,-0.09589402415059363
137,tions,0.0
75,accountable,0.0
185,people,-0.34657359027997264
131,different,-0.34657359027997264
304,means,0.13515503603605478
119,conflicts,0.13515503603605478
49,remain,0.13515503603605478
224,place,-0.6931471805599453
223,backgrounds,0.13515503603605478
278,ethnic,0.13515503603605478
108,origins,0.13515503603605478
192,unresolved,0.0
185,people,-0.34657359027997264
82,deliver,0.0
178,basic,0.13515503603605478
198,services,0.0
184,religions,0.13515503603605478
57,gender,0.13515503603605478
4,sexual,0.13515503603605478
72,obtain,0.0
115,protection,0.0
94,families,0.0
258,commu-,0.0
132,orientations,0.0
131,different,-0.34657359027997264
190,redress,-0.6931471805599453
10,institutions,-1.0986122886681098
268,nities,0.13515503603605478
78,equitably,0.13515503603605478
160,with-,0.13515503603605478
206,opinions,-0.6931471805599453
237,together,-0.6931471805599453
256,function,0.0
27,accord-,0.0
69,bribes,-0.6931471805599453
139,help,0.13515503603605478
35,improve,0.0
48,conditions,0.13515503603605478
124,ing,0.13515503603605478
265,legitimate,0.13515503603605478
7,laws,-0.09589402415059363
245,life,-0.20273255405408222
188,dignity,0.0
41,goal,0.0
29,apply,0.17328679513998632
208,prone,0.17328679513998632
260,arbitrariness,0.17328679513998632
215,abuse,0.0
187,power,0.0
262,me,0.0
290,live,0.0
86,capable,0.13515503603605478
107,delivering,0.13515503603605478
59,pub-,0.13515503603605478
41,goal,-1.3862943611198906
36,crimes,0.07192051811294521
97,threaten,0.17328679513998632
202,lic,0.17328679513998632
198,services,0.07192051811294521
65,sustainable,-0.6931471805599453
106,foundation,0.1831020481113516
263,peaceful,0.11552453009332421
90,soci-,0.1831020481113516
