index,word,value
0,,0
99,result,0.17896613835648115
292,medical,0.12104255148388623
81,condition,0.17896613835648115
63,surgery,0.17896613835648115
133,drugs,0.17896613835648115
1,aggravates,0.17896613835648115
277,micronutrient,0.17896613835648115
213,deficiencies,-0.6931471805599453
189,affects,0.17896613835648115
285,clinical,0.0
293,prognosis,0.07994511256220323
20,increase,0.17896613835648115
315,frailty,0.12104255148388623
186,puts,0.17896613835648115
135,risk,0.17896613835648115
242,health,0.24413606414846883
298,problems,0.12206803207423442
222,leading,0.16711971075291934
95,vicious,0.16711971075291934
136,cycle,0.16711971075291934
199,malnutrition,0.06530962943356879
259,ill,0.16711971075291934
242,health,0.24413606414846883
315,frailty,0.12206803207423442
317,such,0.17328679513998632
134,aim,0.17328679513998632
19,research,0.08664339756999316
69,topic,0.12260365662646577
130,highlight,0.12260365662646577
180,effect,0.08664339756999316
243,nutritional,-0.08664339756999316
31,therapies,0.12260365662646577
97,patients,0.035960259056472606
285,clinical,0.01669142407806532
293,prognosis,0.08664339756999316
155,quality,0.12260365662646577
214,life,0.12260365662646577
149,well,0.17328679513998632
10,cost,0.08664339756999316
25,society,0.17328679513998632
215,potential,0.0
131,solutions,0.0
153,improve,0.11552453009332421
243,nutritional,-0.16347154216862103
171,interventions,0.0
138,continuum,0.06757751801802739
62,care,-0.0675775180180274
67,discussed,0.1831020481113516
112,substantiated,0.17328679513998632
195,data,-0.1399039469838557
285,clinical,-0.1399039469838557
78,trials,0.0
198,effectiveness,0.17328679513998632
243,nutritional,-0.34657359027997264
171,interventions,-0.10136627702704111
151,post-,0.17328679513998632
37,discharge,0.1831020481113516
156,institutions,0.11552453009332421
106,community,0.11552453009332421
143,encouraged,0.1831020481113516
0,demonstrate,0.1831020481113516
122,beneficial,0.11552453009332421
180,effect,-0.34657359027997264
97,patients,-0.5493061443340549
195,data,0.0
191,cost-effectiveness,0.17896613835648115
272,also,0.12104255148388623
179,help,0.17896613835648115
130,highlight,0.12104255148388623
122,beneficial,0.12104255148388623
180,effect,0.07994511256220323
243,nutritional,-0.12785869886745818
171,interventions,0.04505167867868493
110,for,0.16711971075291934
137,example,0.16711971075291934
66,oral,0.12206803207423442
243,nutritional,-0.12785869886745818
43,supplements,0.12206803207423442
64,healthcare,0.12206803207423442
10,cost,0.09010335735736986
324,addition,0.16711971075291934
234,vienna,0.09010335735736986
233,declaration,0.09010335735736986
196,discusses,0.16711971075291934
92,patient,0.09010335735736986
150,empowerment,0.12206803207423442
273,critical,0.16711971075291934
288,factor,0.16711971075291934
79,ensure,0.16711971075291934
241,improved,0.17896613835648115
243,nutritional,-0.11809693902635256
62,care,-0.035902061182986576
319,practical,0.12104255148388623
117,examples,0.12104255148388623
326,achieved,0.17896613835648115
272,also,0.12104255148388623
314,presented,0.12206803207423442
192,alongside,0.16711971075291934
54,ethical,0.12206803207423442
178,concerns,0.16711971075291934
173,failing,0.16711971075291934
202,incorporate,0.16711971075291934
243,nutritional,-0.06392934943372909
62,care,0.0
292,medical,0.12206803207423442
53,practice,-1.3862943611198906
19,research,0.07994511256220323
69,topic,0.12104255148388623
39,serve,0.17896613835648115
70,action,0.12104255148388623
83,discuss,0.17896613835648115
119,address,0.17896613835648115
57,gaps,0.17896613835648115
331,understanding,0.1831020481113516
298,problems,0.11552453009332421
108,implementation,0.030386926132325763
187,initiatives,0.06757751801802739
73,optimize,0.1831020481113516
243,nutritional,-0.16347154216862103
31,therapies,0.0
138,continuum,-0.09589402415059363
62,care,-0.3662040962227032
264,evidence,0.17328679513998632
128,programs,0.17328679513998632
243,nutritional,-0.34657359027997264
171,interventions,-0.10136627702704111
237,education,0.17896613835648115
96,relevant,0.12104255148388623
187,initiatives,0.07994511256220323
216,optimal,0.17896613835648115
243,nutritional,-0.11809693902635256
62,care,-0.035902061182986576
103,stages,0.17896613835648115
97,patients,0.022021525689608336
21,journey,0.17896613835648115
314,presented,0.12104255148388623
262,including,0.12104255148388623
195,data,0.0
118,prevalence,0.12104255148388623
320,consequences,0.12104255148388623
199,malnutrition,-0.4581453659370775
97,patients,-0.5493061443340549
104,multidisciplinary,0.17328679513998632
52,approach,0.07192051811294521
124,essential,0.17328679513998632
271,bring,0.17328679513998632
304,experts,0.17328679513998632
141,different,0.12260365662646577
22,specialties,0.17328679513998632
138,continuum,0.08664339756999316
62,care,-0.014722879457047939
290,present,0.17328679513998632
209,promising,0.17328679513998632
227,approaches,0.17328679513998632
68,respective,0.17328679513998632
17,fields,0.17328679513998632
126,helping,0.17328679513998632
286,make,0.17328679513998632
234,vienna,0.08664339756999316
233,declaration,0.08664339756999316
193,human,0.12260365662646577
311,right,0.17328679513998632
243,nutritional,-0.34657359027997264
62,care,-0.2027325540540822
183,reality,0.17328679513998632
97,patients,-0.10136627702704111
265,submissions,0.17328679513998632
262,including,0.07192051811294521
256,limited,0.17328679513998632
229,following,0.17328679513998632
127,observational,0.11552453009332421
195,data,-0.025691779971209725
