index,word,value
0,,0
157,country,0.07192051811294521
531,between-county,0.17328679513998632
423,com-,0.17328679513998632
140,kyountemory,0.17328679513998632
64,context,0.0
523,caution,-0.20273255405408222
96,parisons,0.17328679513998632
293,well,0.12260365662646577
497,analysis,0.17328679513998632
529,rollins,0.17328679513998632
209,school,0.17328679513998632
553,public,0.17328679513998632
236,health,0.01669142407806532
210,kmy,0.17328679513998632
351,time,-0.20273255405408222
622,trends,0.0
44,imply,0.1831020481113516
223,department,0.1831020481113516
241,psychology,0.1831020481113516
309,yfc,0.1831020481113516
566,emory,0.1831020481113516
592,university,0.1831020481113516
97,sustainable,0.02231435513142098
401,development,-0.07884573603642703
104,goal,0.16094379124341004
621,assessment,0.06931471805599453
467,comparability,0.12039728043259362
89,atlanta,0.16094379124341004
459,ga,0.16094379124341004
477,usa,0.16094379124341004
479,unicef,0.16094379124341004
561,office,0.12039728043259362
426,research,0.18325814637483104
585,innocenti,0.18325814637483104
493,florence,0.18325814637483104
116,italy,0.18325814637483104
187,ap,0.18325814637483104
536,sdg5,0.04806746237445898
558,urges,0.17896613835648115
584,governments,0.12104255148388623
326,monitor,0.07994511256220323
353,based,0.12104255148388623
139,subjective,0.17896613835648115
98,assess-,0.17896613835648115
77,ewerling,-0.047947012075296815
34,f,0.1831020481113516
442,lynch,0.1831020481113516
341,jw,0.1831020481113516
130,victoria,0.1831020481113516
400,cg,0.1831020481113516
555,progress,0.14398478283858396
509,gender,-0.0057006132425939885
624,equality,0.012850314204858942
419,ment,0.14398478283858396
256,cross-country,0.14398478283858396
199,similarities,0.14398478283858396
299,van,0.14398478283858396
235,eedewijk,0.14398478283858396
17,a,0.14398478283858396
306,tyszler,0.14398478283858396
369,m,0.14398478283858396
28,barros,0.14398478283858396
367,ajd,0.14398478283858396
173,empowering,-0.1702752079219969
115,women,-0.4330943280434203
405,girls,0.13515503603605478
257,pattern,0.0
300,loadings,-0.20273255405408222
77,ewerling,-0.09400072584914712
574,swper,-0.09400072584914712
611,index,0.0
330,womens,-0.15769147207285406
620,empowerment,-0.15769147207285406
244,africa,0.13515503603605478
401,development,-0.6641433882300687
198,validation,-0.09589402415059363
149,improved,0.18325814637483104
181,measurement,-0.09400072584914712
495,needed,0.10216512475319815
505,colleagues,-0.06729444732424258
372,report,-0.17509374747078
611,index,-0.05578588782855243
353,based,0.07192051811294521
265,survey,0.0
143,data,-0.05578588782855243
158,lancet,0.0
168,glob,0.13515503603605478
236,health,-0.2824326201290679
473,meet,0.17896613835648115
397,mandate,0.17896613835648115
232,requires,0.17896613835648115
474,comparisons,0.12104255148388623
176,social,0.0
513,groups,0.022021525689608336
204,e91623,0.17896613835648115
330,womens,-0.039806716389816824
620,empowerment,-0.039806716389816824
293,well,0.12260365662646577
265,survey,0.08664339756999316
498,years,0.12260365662646577
427,countries,-0.014722879457047939
440,richardson,0.17328679513998632
156,ra,0.17328679513998632
182,measuring,0.0
330,womens,-0.8523740461192126
620,empowerment,-0.25290022791961997
363,critical,0.07192051811294521
373,review,0.17328679513998632
76,current,0.07192051811294521
414,defined,0.16711971075291934
7,adequately,0.12206803207423442
290,measured,0.16711971075291934
437,use,0.09010335735736986
500,present,0.12206803207423442
111,rigorous,0.12206803207423442
269,evidence,0.16711971075291934
294,practices,0.12206803207423442
492,recommendations,0.12206803207423442
252,representative,0.11552453009332421
167,focused,0.11552453009332421
421,samples,0.11552453009332421
181,measurement,-0.047947012075296815
568,invarianceie,0.1831020481113516
270,researchers,0.11552453009332421
176,social,-0.2824326201290679
100,indic,0.0
323,res,-0.23104906018664842
336,statistically,0.17328679513998632
32,comparable,0.17328679513998632
443,well-fitting,0.17328679513998632
90,confirmatory,0.17328679513998632
1,factor,0.17328679513998632
214,fox,0.17328679513998632
361,l,0.17328679513998632
220,carolina,0.17328679513998632
289,mind,0.0
40,household,0.0
304,market,-0.6931471805599453
33,concepts,-0.20273255405408222
181,measurement,-0.6931471805599453
427,countries,-0.2027325540540822
498,years,0.07192051811294521
176,social,-0.1399039469838557
513,groups,-0.10136627702704111
406,structure,0.12104255148388623
35,model,0.17896613835648115
484,fit,0.12104255148388623
342,permits,0.17896613835648115
330,womens,-0.06456930339186533
599,economic,-0.01907591323207466
620,empowerment,-0.06456930339186533
395,accordingly,0.16711971075291934
533,unclear,0.16711971075291934
621,assessment,0.06530962943356879
427,countries,0.0
176,social,0.02792382536454513
589,world,-0.06392934943372909
21,bank,-0.011706723961980697
79,working,0.16711971075291934
131,paper,0.06530962943356879
600,http//documents,-1.0986122886681098
237,worldbank,-1.0986122886681098
552,org/curated/,-0.6931471805599453
316,survey-based,0.18325814637483104
330,womens,-0.15769147207285406
620,empowerment,-0.15769147207285406
513,groups,-0.03646431135879092
351,time,0.10216512475319815
77,ewerling,-0.6931471805599453
454,en/436011496234827185/pdf/wps8079,0.0
432,pdf,-1.791759469228055
574,swper,0.02231435513142098
611,index,0.06931471805599453
325,reported,0.16094379124341004
158,lancet,0.12039728043259362
505,colleagues,0.03566749439387324
262,also,0.16094379124341004
500,present,0.12039728043259362
444,items,0.09162907318741552
508,accessed,0.051082562376599076
550,aug,0.16094379124341004
260,global,0.11279515913795593
236,health,0.04761840064663258
261,fernanda,0.14398478283858396
77,ewerling,0.03734675506013083
448,low,0.059476145248729365
300,loadings,0.11279515913795593
415,domains,0.14398478283858396
547,yount,0.11279515913795593
554,km,0.11279515913795593
481,vanderende,0.14398478283858396
538,ke,0.14398478283858396
391,dodell,0.14398478283858396
2,s,0.14398478283858396
9,cheong,-0.20273255405408222
603,yf,-0.20273255405408222
181,measurement,-0.32694308433724206
330,womens,-0.4330943280434203
215,agency,-0.09589402415059363
505,colleagues,0.01669142407806532
277,september,0.17328679513998632
620,empowerment,-0.039806716389816824
332,suggesting,0.12260365662646577
54,egypt,0.17328679513998632
114,national,0.12260365662646577
198,validation,0.08664339756999316
339,study,0.17328679513998632
162,improves,0.13515503603605478
181,measurement,-0.32694308433724206
536,sdg5,-0.1702752079219969
46,poor,0.17896613835648115
484,fit,0.12104255148388623
155,including,0.12104255148388623
221,age,0.17896613835648115
559,soc,0.07994511256220323
100,indic,0.12104255148388623
323,res,0.022021525689608336
9,cheong,0.11552453009332421
603,yf,0.11552453009332421
547,yount,0.11552453009332421
554,km,0.11552453009332421
245,crandall,0.1831020481113516
392,aa,0.1831020481113516
276,first,0.1831020481113516
613,demographic,0.11552453009332421
236,health,-0.025691779971209725
274,education,0.1831020481113516
222,difference,0.1831020481113516
266,spouses,0.1831020481113516
11,longitudinal,0.0
181,measurement,-0.32694308433724206
4,invariance,0.0
265,survey,0.09196371924349818
571,dhs,0.11811663492093281
143,data,0.0716779418512973
604,drive,0.15497709929440232
77,ewerling,0.028950339192594054
320,employment,0.15497709929440232
434,status,0.15497709929440232
614,previous,0.15497709929440232
330,womens,0.0
215,agency,0.09196371924349818
3,scale,0.15497709929440232
551,bull,0.13515503603605478
570,sociol,0.13515503603605478
49,methodol,0.13515503603605478
505,colleagues,-0.06729444732424258
449,choice,0.10216512475319815
444,items,0.04462871026284196
103,months,0.18325814637483104
332,suggesting,0.10216512475319815
18,indicators,-1.3862943611198906
483,consequently,0.13515503603605478
136,contribute,0.13515503603605478
499,substantially,0.13515503603605478
574,swper,-0.17328679513998632
78,reflect,0.17328679513998632
376,domain,0.17328679513998632
620,empowerment,-0.25290022791961997
425,finally,-0.6931471805599453
582,authors,0.11750090731143391
144,initial,0.17328679513998632
82,holistic,0.17328679513998632
106,definition,0.17328679513998632
582,authors,0.11750090731143391
23,provide,0.17328679513998632
278,cronbachs,0.17328679513998632
337,α,0.17328679513998632
620,empowerment,-0.10102263392838592
216,entailing,0.1831020481113516
390,capacity,0.11552453009332421
185,statistics,0.11552453009332421
404,individual,0.1831020481113516
431,components,0.11552453009332421
62,make,0.11552453009332421
617,purposive,0.1831020481113516
298,choices,0.1831020481113516
99,ability,0.11552453009332421
380,psychometric,0.1831020481113516
621,assessment,0.030386926132325763
597,oneself,0.17328679513998632
141,entitled,0.17328679513998632
495,needed,0.07192051811294521
38,permit,0.17328679513998632
62,make,0.10216512475319815
591,decisions,0.18325814637483104
99,ability,0.10216512475319815
564,meaningful,0.18325814637483104
58,within-country,0.18325814637483104
363,critical,0.07192051811294521
280,consciousness,0.17328679513998632
365,across-country,0.17328679513998632
11,longitudinal,0.07192051811294521
330,womens,-0.10102263392838592
295,rights,0.11552453009332421
445,gendered,0.1831020481113516
474,comparisons,0.11552453009332421
582,authors,0.030386926132325763
346,claim,0.1831020481113516
542,power,-0.20273255405408222
93,relations,0.0
574,swper,-0.6538861686744841
444,items,-0.09589402415059363
574,swper,-0.6538861686744841
147,measure,0.11552453009332421
236,health,-0.025691779971209725
211,outcomes,0.1831020481113516
224,themselves,0.1831020481113516
77,ewerling,-0.047947012075296815
505,colleagues,-0.025691779971209725
594,preconditions,0.17328679513998632
109,proposing,0.17328679513998632
254,method,0.07192051811294521
326,monitor,0.0
620,empowerment,-0.4330943280434203
611,index,-0.1702752079219969
536,sdg5,-0.1702752079219969
329,however,0.0
523,caution,-0.20273255405408222
287,omits,0.17328679513998632
556,important,0.17328679513998632
431,components,0.07192051811294521
574,swper,-0.17328679513998632
620,empowerment,-0.10102263392838592
155,including,0.23104906018664842
449,choice,0.11552453009332421
111,rigorous,0.11552453009332421
198,validation,0.06757751801802739
155,including,0.23104906018664842
215,agency,0.07994511256220323
319,around,0.17896613835648115
184,political,0.07994511256220323
599,economic,-0.01907591323207466
181,measurement,-0.01907591323207466
4,invariance,0.12104255148388623
621,assessment,0.04806746237445898
194,participation,-0.20273255405408222
148,leadership,0.0
312,moreover,0.13515503603605478
472,reliability,0.13515503603605478
428,tests,0.13515503603605478
267,urge,-0.6931471805599453
571,dhs,0.11552453009332421
153,typically,0.1831020481113516
95,excludes,0.1831020481113516
270,researchers,0.11552453009332421
230,seize,0.1831020481113516
402,moment,0.1831020481113516
453,vulnerable,0.11552453009332421
513,groups,0.0
574,swper,-0.047947012075296815
575,refine,0.1831020481113516
33,concepts,0.11552453009332421
147,measure,0.11552453009332421
60,validated,0.1831020481113516
201,partnered,0.1831020481113516
115,women,-0.10102263392838592
7,adequately,0.11552453009332421
437,use,0.06757751801802739
252,representative,0.11552453009332421
607,reproductive,0.0
368,ages,0.0
77,ewerling,-0.17328679513998632
167,focused,0.07192051811294521
421,samples,0.07192051811294521
496,rigorously,0.17328679513998632
505,colleagues,-0.06729444732424258
302,state,0.18325814637483104
530,assess,0.18325814637483104
467,comparability,0.10216512475319815
584,governments,0.10216512475319815
488,cross-cultural,0.18325814637483104
286,standard,0.18325814637483104
124,indicator,0.18325814637483104
338,state-of-the-art,0.18325814637483104
125,methods,0.18325814637483104
81,guarantee,0.18325814637483104
453,vulnerable,0.10216512475319815
143,data,0.0
326,monitor,0.04462871026284196
536,sdg5,0.0
513,groups,-0.23104906018664842
519,left,0.13515503603605478
407,behind,0.13515503603605478
506,views,0.0
586,expressed,0.13515503603605478
39,article,0.0
92,point,-0.20273255405408222
562,addressed,0.0
582,authors,-0.05578588782855243
120,policies,0.17328679513998632
506,views,0.07192051811294521
340,affiliated,0.17328679513998632
539,grounds,0.13515503603605478
574,swper,-0.32694308433724206
61,institutions,0.0
520,declare,0.13515503603605478
180,competing,0.13515503603605478
308,interests,0.0
318,advance,0.17328679513998632
76,current,0.07192051811294521
386,copyright,0.17328679513998632
582,authors,-0.05578588782855243
396,published,-0.6931471805599453
322,elsevier,-0.6931471805599453
475,open,0.13515503603605478
107,access,0.13515503603605478
39,article,0.0
294,practices,-1.0986122886681098
208,cc,0.0
526,by-nc-nd,0.0
489,license,-0.6931471805599453
413,www,-0.6931471805599453
464,thelancet,-0.6931471805599453
48,com/lancetgh,0.17328679513998632
471,vol,0.17328679513998632
310,january,0.17328679513998632
577,e2942,0.17328679513998632
548,bayeh/paciﬁcsciencereviewbhumanitiesandsocialsciences2201637e42,-0.6931471805599453
437,use,0.06757751801802739
371,potential,0.11552453009332421
599,economic,-0.047947012075296815
176,social,-0.025691779971209725
184,political,0.06757751801802739
549,endalcachewbayeh2015,0.1831020481113516
435,humanrightsinethiopiaanassessmentonthelawand,-0.6931471805599453
596,environmental,0.07192051811294521
401,development,-0.4261870230596063
430,carried,0.17328679513998632
102,practiceofwomensrights,0.17328679513998632
263,humanit,-0.6931471805599453
559,soc,-1.3862943611198906
563,sci,-1.9459101490553135
438,3283e87,-0.6931471805599453
605,environmentalprotectionauthority2012,-0.6931471805599453
219,unitednationsconferenceonsustain-,-0.6931471805599453
179,widespread,0.13515503603605478
509,gender,-0.5134816803157163
389,gap,0.0
131,paper,-0.05578588782855243
251,concludes,0.17328679513998632
151,attaining,0.17328679513998632
343,abledevelopmentrioþ20nationalreportofethiopia2012,0.17328679513998632
401,development,-0.5926418163696863
541,pillars,0.18325814637483104
97,sustainable,-0.09400072584914712
401,development,-0.5926418163696863
