index,word,value
0,,0
49,comment,-0.6931471805599453
127,emerged,0.0
23,group,0.0
298,the,-0.03646431135879092
7,study,-0.20592388343623164
179,interesting,0.04462871026284196
125,learned,0.18325814637483104
24,lot,0.0
133,conscious,-0.4581453659370775
290,intervention,-0.8523740461192126
344,altered,0.17328679513998632
198,choices,0.07192051811294521
7,study,-0.313190742123842
144,decisions,0.0
133,conscious,-0.05578588782855243
312,purchasing,0.17328679513998632
296,recycling,0.17328679513998632
339,educational,-0.05578588782855243
348,habits,-0.6931471805599453
53,value,-0.34657359027997264
208,behavior,-0.20273255405408222
19,change,-1.3862943611198906
226,i,-0.05578588782855243
7,study,-0.313190742123842
133,conscious,-0.05578588782855243
290,intervention,-0.25290022791961997
356,environment,-0.626381484247684
287,actions,0.0
144,decisions,-1.3862943611198906
226,i,-0.1702752079219969
7,study,-0.5134816803157163
292,good,0.0
133,conscious,-0.4581453659370775
290,intervention,-0.8523740461192126
148,participated,0.13515503603605478
7,study,-0.5134816803157163
144,decisions,-0.09589402415059363
355,carefully,0.17328679513998632
198,choices,0.07192051811294521
309,make,0.07192051811294521
208,behavior,0.07192051811294521
84,example,-0.20273255405408222
196,shopping,0.0
19,change,-1.3862943611198906
226,i,0.030386926132325763
7,study,-0.14121631006453395
179,interesting,0.06757751801802739
386,informative,0.06757751801802739
339,educational,0.030386926132325763
290,intervention,-0.10102263392838592
385,different,0.13515503603605478
137,topics,0.13515503603605478
82,addressed,0.0
229,participate,0.0
366,future,0.13515503603605478
155,studies,0.13515503603605478
89,lots,0.17896613835648115
292,good,0.12104255148388623
115,information,0.17896613835648115
24,lot,0.04806746237445898
6,things,0.17896613835648115
339,educational,0.04806746237445898
290,intervention,-0.06456930339186533
147,dealing,0.13515503603605478
356,environment,-0.2824326201290679
271,charity,0.13515503603605478
53,value,-0.34657359027997264
150,societal,0.0
61,nice,0.17328679513998632
231,opportunity,0.17328679513998632
197,spread,0.17328679513998632
71,relevance,-0.05578588782855243
163,word,0.13515503603605478
377,people,0.13515503603605478
229,participate,0.0
7,study,-2.639057329615259
100,very,0.1831020481113516
179,interesting,0.06757751801802739
386,informative,0.06757751801802739
7,study,-0.14121631006453395
