index,word,value
0,,0
25,significantly,0.17328679513998632
30,different,0.07192051811294521
3,past,0.07192051811294521
41,centuries,0.17328679513998632
0,earth,0.0
1,limited,0.13515503603605478
192,resources,-0.09589402415059363
73,also,0.13515503603605478
196,limits,0.13515503603605478
195,renewability,0.13515503603605478
114,renewable,-0.20273255405408222
192,resources,-0.34657359027997264
157,humanity,0.17328679513998632
159,substantially,0.17328679513998632
192,resources,0.0
0,earth,0.07192051811294521
107,renew,-0.6931471805599453
168,change,-0.03646431135879092
67,live,0.18325814637483104
120,achieve,0.18325814637483104
200,proper,0.18325814637483104
155,balance,0.18325814637483104
58,order,0.16711971075291934
80,face,0.16711971075291934
35,challenges,0.16711971075291934
181,posed,0.16711971075291934
132,dual,0.16711971075291934
4,issues,0.16711971075291934
113,world,0.09010335735736986
177,act,0.16711971075291934
16,unison,0.16711971075291934
130,require,0.17328679513998632
15,cooperation,0.17328679513998632
8,countries,-0.05578588782855243
113,world,0.0
104,number,-0.6931471805599453
185,disparities,0.0
127,addressed,0.0
36,wide,0.17328679513998632
106,range,0.17328679513998632
68,per-capita,0.07192051811294521
147,emissionsgenerally,0.17328679513998632
37,wealthy,0.18325814637483104
8,countries,0.0
142,higher,0.10216512475319815
68,per-capita,0.10216512475319815
152,emissions,-0.03646431135879092
129,perception,-0.6931471805599453
199,emerging,0.17896613835648115
42,economies,0.17896613835648115
113,world,0.07994511256220323
128,reached,0.17896613835648115
56,current,0.17896613835648115
91,situation,0.17896613835648115
3,past,0.12104255148388623
152,emissions,0.022021525689608336
47,high,0.17896613835648115
171,emitters,0.17896613835648115
90,share,0.17896613835648115
142,higher,0.12104255148388623
158,cost,0.17896613835648115
153,moving,0.17896613835648115
57,low-carbon,0.0
105,economy,0.0
188,further,0.18325814637483104
30,different,0.10216512475319815
136,regions,0.18325814637483104
70,affected,0.18325814637483104
5,differentlysome,0.18325814637483104
93,feel,0.13515503603605478
115,consequences,0.13515503603605478
74,immediately,0.13515503603605478
8,countries,-0.4581453659370775
85,join,0.0
94,worldwide,0.0
45,efforts,0.0
134,meaningful,0.13515503603605478
8,countries,-0.1702752079219969
139,follow,0.13515503603605478
89,path,0.13515503603605478
112,biggest,0.13515503603605478
32,challenge,0.13515503603605478
133,years,0.13515503603605478
166,risks,0.04462871026284196
184,recognized,0.18325814637483104
94,worldwide,0.10216512475319815
169,professional,0.18325814637483104
95,bodies,0.18325814637483104
38,organizationsincluding,0.13515503603605478
172,actuarial,0.0
17,organizations,0.13515503603605478
172,actuarial,0.07192051811294521
71,profession,0.17328679513998632
9,well,0.17328679513998632
178,equipped,0.17328679513998632
145,understand,0.13515503603605478
19,analyze,0.13515503603605478
166,risks,-0.09589402415059363
