index,word,value
0,,0
95,establishing,0.0
186,com-,0.0
250,ocean,-0.050683138513520555
92,absorbs,0.17328679513998632
249,around,0.12260365662646577
23,major,0.12260365662646577
300,threat,0.17328679513998632
122,nat-,0.17328679513998632
199,prehensive,0.17328679513998632
184,effective,0.17328679513998632
171,cent,0.17328679513998632
60,annual,0.17328679513998632
256,co2,0.17328679513998632
303,ural,0.17328679513998632
7,resources,0.17328679513998632
246,equitably,0.17328679513998632
61,managed,0.17328679513998632
137,sys-,0.17328679513998632
203,emissions,0.18325814637483104
8,generated,0.18325814637483104
229,depends,0.18325814637483104
236,local,0.10216512475319815
162,tems,0.18325814637483104
108,human,0.18325814637483104
240,activity,0.18325814637483104
138,helps,0.18325814637483104
25,culture,0.18325814637483104
308,industry,0.0
65,government-protected,-0.6931471805599453
244,mitigate,0.17328679513998632
160,impacts,0.17328679513998632
37,areas,-0.10136627702704111
103,pur-,0.17328679513998632
250,ocean,-2.4849066497880004
84,climate,-0.20273255405408222
15,change,0.0
250,ocean,-0.27465307216702745
26,sued,0.17328679513998632
55,conserve,0.17328679513998632
150,bio-,0.17328679513998632
311,also,0.07192051811294521
152,absorbed,0.17328679513998632
288,connected,0.07192051811294521
143,health,0.0
275,diversity,-0.20273255405408222
227,ensure,0.0
52,excess,0.13515503603605478
125,sustainable,0.0
98,future,0.13515503603605478
143,health,-0.34657359027997264
250,ocean,-0.8958797346140275
17,heat,0.0
84,climate,0.0
153,system,0.13515503603605478
168,fishing,0.0
308,industry,-0.4581453659370775
277,intimately,0.0
172,tied,0.0
250,ocean,-0.46209812037329684
17,heat,0.0
195,record,0.13515503603605478
143,health,-1.3862943611198906
236,local,-0.20273255405408222
234,level,0.0
254,levels,0.0
207,causing,0.13515503603605478
44,wide-,0.13515503603605478
58,unesco,0.17328679513998632
250,ocean,-0.27465307216702745
159,make,0.17328679513998632
235,ocean-friendly,0.17328679513998632
94,spread,0.0
230,marine,-0.1702752079219969
116,heatwaves,0.13515503603605478
243,ally,0.18325814637483104
145,covid-,0.18325814637483104
27,choices,0.18325814637483104
85,buying,0.18325814637483104
251,prod-,0.18325814637483104
110,threatening,0.13515503603605478
97,rich,0.13515503603605478
297,eco-,0.13515503603605478
201,bacteria,0.18325814637483104
53,ucts,0.18325814637483104
304,eating,0.18325814637483104
89,food,0.18325814637483104
87,derived,0.18325814637483104
283,systems,0.0
157,killing,0.13515503603605478
119,coral,0.13515503603605478
223,depths,0.07192051811294521
250,ocean,-0.27465307216702745
77,oceans,0.07192051811294521
189,con-,0.17328679513998632
139,reefs,0.13515503603605478
249,around,0.0
120,world,0.13515503603605478
93,carry,0.13515503603605478
121,rapid,0.13515503603605478
